***SENSOR SELECTION
CH 1-Voltage(�1V)
CH 2-Voltage(�1V)
INTERNAL
*** Sampling Rate 
1 Sample/s
*** Duration to Monitor  
5 Hours
Time(s),V1,V2,�C
10079.000000,0.868477,0.619808,29.4482
10080.000000,0.868477,0.618211,29.4482
10081.000000,0.868477,0.612353,29.4482
10082.000000,0.868477,0.603301,29.4482
10083.000000,0.868477,0.600639,29.4482
10084.000000,0.868477,0.606496,29.4482
10085.000000,0.868477,0.599574,29.4482
10086.000000,0.868477,0.602236,29.4482
10087.000000,0.868477,0.599574,29.4482
10088.000000,0.868477,0.596379,29.4482
10089.000000,0.868477,0.590522,29.4482
10090.000000,0.868477,0.590522,29.4482
10091.000000,0.868477,0.591587,29.4482
10092.000000,0.868477,0.596379,29.4482
10093.000000,0.868477,0.596911,29.4482
10094.000000,0.868477,0.602236,29.4482
10095.000000,0.868477,0.601704,29.4482
10096.000000,0.868477,0.592119,29.4482
10097.000000,0.868477,0.590522,29.4482
10098.000000,0.868477,0.590522,29.4482
10099.000000,0.868477,0.589989,29.4482
10100.000000,0.868477,0.608626,29.4482
10101.000000,0.868477,0.613418,29.4482
10102.000000,0.868477,0.610223,29.4482
10103.000000,0.868477,0.589989,29.4482
10104.000000,0.868477,0.613951,29.4482
10105.000000,0.868477,0.598509,29.4482
10106.000000,0.868477,0.574547,29.4482
10107.000000,0.868477,0.515442,29.4482
10108.000000,0.868477,0.596379,29.4482
10109.000000,0.868477,0.585197,29.4482
10110.000000,0.868477,0.591587,29.4482
10111.000000,0.868477,0.620873,29.4482
10112.000000,0.868477,0.610756,29.4482
10113.000000,0.868477,0.428115,29.4482
10114.000000,0.868477,0.582002,29.4482
10115.000000,0.868477,0.575080,29.4482
10116.000000,0.868477,0.571885,29.4482
10117.000000,0.868477,0.505857,29.4482
10118.000000,0.868477,0.490948,29.4482
10119.000000,0.868477,0.518104,29.4482
10120.000000,0.868477,0.497337,29.4482
10121.000000,0.868477,0.416400,29.4482
10122.000000,0.868477,0.414803,29.4482
10123.000000,0.868477,0.474441,29.4482
10124.000000,0.868477,0.508519,29.4482
10125.000000,0.868477,0.549521,29.4482
10126.000000,0.868477,0.559105,29.4482
10127.000000,0.868477,0.597976,29.4482
10128.000000,0.868477,0.593717,29.4482
10129.000000,0.868477,0.619276,29.4482
10130.000000,0.868477,0.518637,29.4482
10131.000000,0.868477,0.671991,29.4482
10132.000000,0.868477,0.649627,29.4482
10133.000000,0.868477,0.652822,29.4482
10134.000000,0.868477,0.645900,29.4482
10135.000000,0.868477,0.481895,29.4482
10136.000000,0.868477,0.415335,29.4482
10137.000000,0.868477,0.476571,29.4482
10138.000000,0.868477,0.377529,29.4482
10139.000000,0.868477,0.361555,29.4482
10140.000000,0.868477,0.422790,29.4482
10141.000000,0.868477,0.415868,29.4482
10142.000000,0.868477,0.438232,29.4482
10143.000000,0.868477,0.417465,29.4482
10144.000000,0.868477,0.381789,29.4482
10145.000000,0.868477,0.588392,29.4482
10146.000000,0.868477,0.404153,29.4482
10147.000000,0.868477,0.523429,29.4482
10148.000000,0.868477,0.417465,29.4482
10149.000000,0.868477,0.507455,29.4482
10150.000000,0.868477,0.441427,29.4482
10151.000000,0.868477,0.471246,29.4482
10152.000000,0.868477,0.480298,29.4482
10153.000000,0.868477,0.469648,29.4482
10154.000000,0.868477,0.462726,29.4482
10155.000000,0.868477,0.466453,29.4482
10156.000000,0.868477,0.450479,29.4482
10157.000000,0.868477,0.443557,29.4482
10158.000000,0.868477,0.449414,29.4482
10159.000000,0.868477,0.451544,29.4482
10160.000000,0.868477,0.457401,29.4482
10161.000000,0.868477,0.460596,29.4482
10162.000000,0.868477,0.457934,29.4482
10163.000000,0.868477,0.452076,29.4482
10164.000000,0.868477,0.446219,29.4482
10165.000000,0.868477,0.449947,29.4482
10166.000000,0.868477,0.449947,29.4482
10167.000000,0.868477,0.453674,29.4482
10168.000000,0.868477,0.455804,29.4482
10169.000000,0.868477,0.445154,29.4482
10170.000000,0.868477,0.459531,29.4482
10171.000000,0.868477,0.446752,29.4482
10172.000000,0.868477,0.447817,29.4482
10173.000000,0.868477,0.441959,29.4482
10174.000000,0.868477,0.438765,29.4482
10175.000000,0.868477,0.442492,29.4482
10176.000000,0.868477,0.472311,29.4482
10177.000000,0.868477,0.495207,29.4482
10178.000000,0.868477,0.492545,29.4482
10179.000000,0.868477,0.490948,29.4482
10180.000000,0.868477,0.510649,29.4482
10181.000000,0.868477,0.527156,29.4482
10182.000000,0.868477,0.527156,29.4482
10183.000000,0.868477,0.509584,29.4482
10184.000000,0.868477,0.474441,29.4482
10185.000000,0.868477,0.463791,29.4482
10186.000000,0.868477,0.504792,29.4482
10187.000000,0.868477,0.491480,29.4482
10188.000000,0.867944,0.476571,29.4482
10189.000000,0.867944,0.503727,29.4482
10190.000000,0.867944,0.261448,29.4482
10191.000000,0.867944,0.305644,29.4482
10192.000000,0.867944,0.016507,29.4482
10193.000000,0.867944,0.014377,29.4482
10194.000000,0.867944,-0.012247,29.4482
10195.000000,0.867944,-0.008520,29.4482
10196.000000,0.867944,-0.028754,29.4482
10197.000000,0.867944,0.636315,29.4482
10198.000000,0.867944,0.850905,29.4482
10199.000000,0.867944,0.851970,29.5288
10200.000000,0.867944,0.851970,29.5288
10201.000000,0.867944,0.851970,29.5288
10202.000000,0.867944,0.851970,29.5288
10203.000000,0.867944,0.851970,29.5288
10204.000000,0.867944,0.851970,29.5288
10205.000000,0.867944,0.851970,29.5288
10206.000000,0.867944,0.851970,29.5288
10207.000000,0.867944,0.851970,29.5288
10208.000000,0.867944,0.851970,29.5288
10209.000000,0.867944,0.851970,29.5288
10210.000000,0.867944,0.851970,29.5288
10211.000000,0.867944,0.851970,29.5288
10212.000000,0.867944,0.851970,29.5288
10213.000000,0.867944,0.851970,29.5288
10214.000000,0.867944,0.851970,29.5288
10215.000000,0.867944,0.851970,29.5288
10216.000000,0.867944,0.851970,29.5288
10217.000000,0.867944,0.851970,29.5288
10218.000000,0.867944,0.851970,29.5288
10219.000000,0.867944,0.851970,29.5288
10220.000000,0.867944,0.851970,29.5288
10221.000000,0.867944,0.851970,29.5288
10222.000000,0.867944,0.851970,29.5288
10223.000000,0.867944,0.851970,29.5288
10224.000000,0.867944,0.851970,29.5288
10225.000000,0.867944,0.851970,29.5288
10226.000000,0.867944,0.851970,29.5288
10227.000000,0.867944,0.851970,29.5288
10228.000000,0.867944,0.851970,29.5288
10229.000000,0.867944,0.851970,29.5288
10230.000000,0.867944,0.851970,29.5288
10231.000000,0.867944,0.851970,29.5288
10232.000000,0.867944,0.851970,29.5288
10233.000000,0.867944,0.851970,29.5288
10234.000000,0.867944,0.851970,29.5288
10235.000000,0.867944,0.851970,29.5288
10236.000000,0.867944,0.851970,29.5288
10237.000000,0.867944,0.851970,29.5288
10238.000000,0.867944,0.851970,29.5288
10239.000000,0.867944,0.851970,29.5288
10240.000000,0.867944,0.851970,29.5288
10241.000000,0.867944,0.851970,29.5288
10242.000000,0.867944,0.851970,29.5288
10243.000000,0.867944,0.851970,29.5288
10244.000000,0.867944,0.851970,29.5288
10245.000000,0.867944,0.851970,29.5288
10246.000000,0.867944,0.851970,29.5288
10247.000000,0.867944,0.851970,29.5288
10248.000000,0.867944,0.851970,29.5288
10249.000000,0.867944,0.851970,29.5288
10250.000000,0.867944,0.851970,29.5288
10251.000000,0.867944,0.851970,29.5288
10252.000000,0.867944,0.851970,29.5288
10253.000000,0.867944,0.851970,29.5288
10254.000000,0.867944,0.851970,29.5288
10255.000000,0.867944,0.851970,29.5288
10256.000000,0.867944,0.851970,29.5288
10257.000000,0.867944,0.851970,29.5288
10258.000000,0.867944,0.851970,29.5288
10259.000000,0.867944,0.851970,29.5288
10260.000000,0.867944,0.851970,29.5288
10261.000000,0.867944,0.851970,29.5288
10262.000000,0.867944,0.851970,29.5288
10263.000000,0.867944,0.851970,29.5288
10264.000000,0.867944,0.851970,29.5288
10265.000000,0.867944,0.851970,29.5288
10266.000000,0.867944,0.851970,29.5288
10267.000000,0.867944,0.851970,29.5288
10268.000000,0.867944,0.851970,29.5288
10269.000000,0.867944,0.851970,29.5288
10270.000000,0.867944,0.851970,29.5288
10271.000000,0.867944,0.851970,29.5288
10272.000000,0.867944,0.851970,29.5288
10273.000000,0.867944,0.851970,29.5288
10274.000000,0.867944,0.851970,29.5288
10275.000000,0.867944,0.851970,29.5288
10276.000000,0.867944,0.851970,29.5288
10277.000000,0.867944,0.851970,29.5288
10278.000000,0.867944,0.851970,29.5288
10279.000000,0.867944,0.851970,29.5288
10280.000000,0.867944,0.851970,29.5288
10281.000000,0.867944,0.851970,29.5288
10282.000000,0.867944,0.851970,29.5288
10283.000000,0.867944,0.851970,29.5288
10284.000000,0.867944,0.851970,29.5288
10285.000000,0.867944,0.851970,29.5288
10286.000000,0.867944,0.851970,29.5288
10287.000000,0.867412,0.851970,29.5288
10288.000000,0.867412,0.851970,29.5288
10289.000000,0.867412,0.851970,29.5288
10290.000000,0.867412,0.851970,29.5288
10291.000000,0.867412,0.851970,29.5288
10292.000000,0.867412,0.851970,29.5288
10293.000000,0.867412,0.851970,29.5288
10294.000000,0.867412,0.851970,29.5288
10295.000000,0.867412,0.851970,29.5288
10296.000000,0.867412,0.851970,29.5288
10297.000000,0.867412,0.851970,29.5288
10298.000000,0.867412,0.851970,29.5288
10299.000000,0.867412,0.851970,29.5288
10300.000000,0.867412,0.851970,29.5288
10301.000000,0.867412,0.851970,29.5288
10302.000000,0.867412,0.851970,29.5288
10303.000000,0.867412,0.851970,29.5288
10304.000000,0.867412,0.851970,29.5288
10305.000000,0.867412,0.851970,29.5288
10306.000000,0.867412,0.851970,29.5288
10307.000000,0.867412,0.851970,29.5288
10308.000000,0.867412,0.851970,29.5288
10309.000000,0.867412,0.851970,29.5288
10310.000000,0.867412,0.851970,29.5288
10311.000000,0.867412,0.851970,29.5288
10312.000000,0.867412,0.851970,29.5288
10313.000000,0.867412,0.851970,29.5288
10314.000000,0.867412,0.851970,29.5288
10315.000000,0.867412,0.851970,29.5288
10316.000000,0.867412,0.851970,29.5288
10317.000000,0.867412,0.851970,29.6899
10318.000000,0.867412,0.851970,29.6899
10319.000000,0.867412,0.851970,29.6899
10320.000000,0.867412,0.851970,29.6899
10321.000000,0.867412,0.851970,29.6899
10322.000000,0.867412,0.851970,29.6899
10323.000000,0.867412,0.851970,29.6899
10324.000000,0.867412,0.851970,29.6899
10325.000000,0.867412,0.851970,29.6899
10326.000000,0.867412,0.851970,29.6899
10327.000000,0.867412,0.851970,29.6899
10328.000000,0.867412,0.851970,29.6899
10329.000000,0.867412,0.851970,29.6899
10330.000000,0.867412,0.851970,29.6899
10331.000000,0.867412,0.851970,29.6899
10332.000000,0.867412,0.851970,29.6899
10333.000000,0.867412,0.851970,29.6899
10334.000000,0.867412,0.851970,29.6899
10335.000000,0.867412,0.851970,29.6899
10336.000000,0.867412,0.851970,29.6899
10337.000000,0.867412,0.851970,29.6899
10338.000000,0.867412,0.851970,29.6899
10339.000000,0.867412,0.851970,29.6899
10340.000000,0.867412,0.851970,29.6899
10341.000000,0.867412,0.851970,29.6899
10342.000000,0.867412,0.851970,29.6899
10343.000000,0.867412,0.851970,29.6899
10344.000000,0.867412,0.851970,29.6899
10345.000000,0.867412,0.851970,29.6899
10346.000000,0.867412,0.851970,29.6899
10347.000000,0.867412,0.851970,29.6899
10348.000000,0.867412,0.851970,29.6899
10349.000000,0.867412,0.851970,29.6899
10350.000000,0.867412,0.851970,29.6899
10351.000000,0.867412,0.851970,29.6899
10352.000000,0.867412,0.851970,29.6899
10353.000000,0.867412,0.851970,29.6899
10354.000000,0.867412,0.851970,29.6899
10355.000000,0.867412,0.851970,29.6899
10356.000000,0.867412,0.851970,29.6899
10357.000000,0.867412,0.851970,29.6899
10358.000000,0.867412,0.851970,29.6899
10359.000000,0.867412,0.851970,29.6899
10360.000000,0.867412,0.851970,29.6899
10361.000000,0.867412,0.851970,29.6899
10362.000000,0.867412,0.851970,29.6899
10363.000000,0.867412,0.851970,29.6899
10364.000000,0.867412,0.851970,29.6899
10365.000000,0.867412,0.851970,29.6899
10366.000000,0.867412,0.851970,29.6899
10367.000000,0.867412,0.851970,29.6899
10368.000000,0.867412,0.851970,29.6899
10369.000000,0.867412,0.851970,29.6899
10370.000000,0.867412,0.851970,29.6899
10371.000000,0.866880,0.851970,29.6899
10372.000000,0.866880,0.851970,29.6899
10373.000000,0.866880,0.851970,29.6899
10374.000000,0.866880,0.851970,29.6899
10375.000000,0.866880,0.851970,29.6899
10376.000000,0.866880,0.851970,29.6899
10377.000000,0.866880,0.851970,29.6899
10378.000000,0.866880,0.851970,29.6899
10379.000000,0.866880,0.851970,29.6899
10380.000000,0.866880,0.851970,29.6899
10381.000000,0.866880,0.851970,29.6899
10382.000000,0.866880,0.851970,29.6899
10383.000000,0.866880,0.851970,29.6899
10384.000000,0.866880,0.851970,29.6899
10385.000000,0.866880,0.851970,29.6899
10386.000000,0.866880,0.851970,29.6899
10387.000000,0.866880,0.851970,29.6899
10388.000000,0.866880,0.851970,29.6899
10389.000000,0.866880,0.851970,29.6899
10390.000000,0.866880,0.851970,29.6899
10391.000000,0.866880,0.851970,29.6899
10392.000000,0.866880,0.851970,29.6899
10393.000000,0.866880,0.851970,29.6899
10394.000000,0.866880,0.851970,29.6899
10395.000000,0.866880,0.851970,29.6899
10396.000000,0.866880,0.851970,29.6899
10397.000000,0.866880,0.851970,29.6899
10398.000000,0.866880,0.851970,29.6899
10399.000000,0.866880,0.851970,29.6899
10400.000000,0.866880,0.851970,29.6899
10401.000000,0.866880,0.851970,29.6899
10402.000000,0.866880,0.851970,29.6899
10403.000000,0.866880,0.851970,29.6899
10404.000000,0.866880,0.851970,29.6899
10405.000000,0.866880,0.851970,29.6899
10406.000000,0.866880,0.851970,29.6899
10407.000000,0.866880,0.851970,29.6899
10408.000000,0.866880,0.851970,29.6899
10409.000000,0.866880,0.851970,29.6899
10410.000000,0.866880,0.851970,29.6899
10411.000000,0.866880,0.851970,29.6899
10412.000000,0.866880,0.851970,29.6899
10413.000000,0.866880,0.851970,29.6899
10414.000000,0.866880,0.851970,29.6899
10415.000000,0.866880,0.851970,29.6899
10416.000000,0.866880,0.851970,29.6899
10417.000000,0.866880,0.851970,29.6899
10418.000000,0.866880,0.851970,29.6899
10419.000000,0.866880,0.851970,29.6899
10420.000000,0.866880,0.851970,29.6899
10421.000000,0.866880,0.851970,29.6899
10422.000000,0.866880,0.851970,29.6899
10423.000000,0.866880,0.851970,29.6899
10424.000000,0.866880,0.851970,29.6899
10425.000000,0.866880,0.851970,29.6899
10426.000000,0.866880,0.851970,29.6899
10427.000000,0.866880,0.851970,29.6899
10428.000000,0.866880,0.851970,29.6899
10429.000000,0.866880,0.851970,29.6899
10430.000000,0.866880,0.851970,29.6899
10431.000000,0.866880,0.851970,29.6899
10432.000000,0.866880,0.851970,29.6899
10433.000000,0.866880,0.851970,29.6899
10434.000000,0.866880,0.851970,29.6899
10435.000000,0.866880,0.851970,29.6899
10436.000000,0.866880,0.851970,29.6899
10437.000000,0.866880,0.851970,29.6899
10438.000000,0.866880,0.851970,29.6899
10439.000000,0.866880,0.851970,29.6899
10440.000000,0.866880,0.851970,29.6899
10441.000000,0.866880,0.851970,29.6899
10442.000000,0.866880,0.851970,29.6899
10443.000000,0.866880,0.851970,29.6899
10444.000000,0.866880,0.851970,29.6899
10445.000000,0.866347,0.851970,29.6899
10446.000000,0.866347,0.851970,29.6899
10447.000000,0.866347,0.851970,29.6899
10448.000000,0.866347,0.851970,29.6899
10449.000000,0.866347,0.851970,29.6899
10450.000000,0.866347,0.851970,29.6899
10451.000000,0.866347,0.851970,29.6899
10452.000000,0.866347,0.851970,29.6899
10453.000000,0.866347,0.851970,29.6899
10454.000000,0.866347,0.851970,29.6899
10455.000000,0.866347,0.851970,29.6899
10456.000000,0.866347,0.851970,29.6899
10457.000000,0.866347,0.851970,29.6899
10458.000000,0.866347,0.851970,29.6899
10459.000000,0.866347,0.851970,29.6899
10460.000000,0.866347,0.851970,29.6899
10461.000000,0.866347,0.851970,29.6899
10462.000000,0.866347,0.851970,29.6899
10463.000000,0.866347,0.851970,29.6899
10464.000000,0.866347,0.851970,29.6899
10465.000000,0.866347,0.851970,29.6899
10466.000000,0.866347,0.851970,29.6899
10467.000000,0.866347,0.851970,29.6899
10468.000000,0.866347,0.851970,29.6899
10469.000000,0.866347,0.851970,29.6899
10470.000000,0.866347,0.851970,29.6899
10471.000000,0.866347,0.851970,29.6899
10472.000000,0.866347,0.851970,29.6899
10473.000000,0.866347,0.851970,29.6899
10474.000000,0.866347,0.851970,29.6899
10475.000000,0.866347,0.851970,29.6899
10476.000000,0.866347,0.851970,29.6899
10477.000000,0.866347,0.851970,29.6899
10478.000000,0.866347,0.851970,29.6899
10479.000000,0.866347,0.851970,29.6899
10480.000000,0.866347,0.851970,29.6899
10481.000000,0.866347,0.851970,29.6899
10482.000000,0.866347,0.851970,29.6899
10483.000000,0.866347,0.851970,29.6899
10484.000000,0.866347,0.851970,29.6899
10485.000000,0.866347,0.851970,29.6899
10486.000000,0.866347,0.851970,29.6899
10487.000000,0.866347,0.851970,29.6899
10488.000000,0.866347,0.851970,29.6899
10489.000000,0.866347,0.851970,29.6899
10490.000000,0.866347,0.851970,29.6899
10491.000000,0.866347,0.851970,29.6899
10492.000000,0.866347,0.851970,29.6899
10493.000000,0.866347,0.851970,29.6899
10494.000000,0.866347,0.851970,29.6899
10495.000000,0.866347,0.851970,29.6899
10496.000000,0.866347,0.851970,29.6899
10497.000000,0.866347,0.851970,29.6899
10498.000000,0.866347,0.851970,29.6899
10499.000000,0.866347,0.851970,29.6899
10500.000000,0.866347,0.851970,29.6899
10501.000000,0.866347,0.851970,29.6899
10502.000000,0.866347,0.851970,29.6899
10503.000000,0.866347,0.851970,29.6899
10504.000000,0.866347,0.851970,29.6899
10505.000000,0.866347,0.851970,29.6899
10506.000000,0.866347,0.851970,29.6899
10507.000000,0.866347,0.851970,29.6899
10508.000000,0.866347,0.851970,29.6899
10509.000000,0.866347,0.851970,29.6899
10510.000000,0.866347,0.851970,29.6899
10511.000000,0.866347,0.851970,29.6899
10512.000000,0.866347,0.851970,29.6899
10513.000000,0.866347,0.851970,29.6899
10514.000000,0.866347,0.851970,29.6899
10515.000000,0.866347,0.851970,29.6899
10516.000000,0.866347,0.851970,29.6899
10517.000000,0.866347,0.851970,29.6899
10518.000000,0.866347,0.851970,29.6899
10519.000000,0.866347,0.851970,29.6899
10520.000000,0.866347,0.851970,29.6899
10521.000000,0.866347,0.851970,29.6899
10522.000000,0.866347,0.851970,29.6899
10523.000000,0.866347,0.851970,29.6899
10524.000000,0.866347,0.851970,29.6899
10525.000000,0.865815,0.851970,29.6899
10526.000000,0.865815,0.851970,29.6899
10527.000000,0.865815,0.851970,29.6899
10528.000000,0.865815,0.851970,29.6899
10529.000000,0.865815,0.851970,29.6899
10530.000000,0.865815,0.851970,29.6899
10531.000000,0.865815,0.851970,29.6899
10532.000000,0.865815,0.851970,29.6899
10533.000000,0.865815,0.851970,29.6899
10534.000000,0.865815,0.851970,29.6899
10535.000000,0.865815,0.851970,29.6899
10536.000000,0.865815,0.851970,29.6899
10537.000000,0.865815,0.851970,29.6899
10538.000000,0.865815,0.851970,29.6899
10539.000000,0.865815,0.851970,29.6899
10540.000000,0.865815,0.851970,29.6899
10541.000000,0.865815,0.851970,29.6899
10542.000000,0.865815,0.851970,29.6899
10543.000000,0.865815,0.851970,29.6899
10544.000000,0.865815,0.851970,29.6899
10545.000000,0.865815,0.851970,29.6899
10546.000000,0.865815,0.852503,29.6899
10547.000000,0.865815,0.852503,29.6899
10548.000000,0.865815,0.852503,29.6899
10549.000000,0.865815,0.852503,29.6899
10550.000000,0.865815,0.852503,29.6899
10551.000000,0.865815,0.852503,29.6899
10552.000000,0.865815,0.852503,29.6899
10553.000000,0.865815,0.852503,29.6899
10554.000000,0.865815,0.852503,29.6899
10555.000000,0.865815,0.852503,29.6899
10556.000000,0.865815,0.852503,29.6899
10557.000000,0.865815,0.852503,29.6899
10558.000000,0.865815,0.852503,29.6899
10559.000000,0.865815,0.852503,29.6899
10560.000000,0.865815,0.852503,29.6899
10561.000000,0.865815,0.852503,29.6899
10562.000000,0.865815,0.852503,29.6899
10563.000000,0.865815,0.852503,29.6899
10564.000000,0.865815,0.852503,29.6899
10565.000000,0.865815,0.852503,29.6899
10566.000000,0.865815,0.852503,29.6899
10567.000000,0.865815,0.852503,29.6899
10568.000000,0.865815,0.852503,29.6899
10569.000000,0.865815,0.852503,29.6899
10570.000000,0.865815,0.852503,29.6899
10571.000000,0.865815,0.852503,29.6899
10572.000000,0.865815,0.852503,29.6899
10573.000000,0.865815,0.852503,29.6899
10574.000000,0.865815,0.852503,29.6899
10575.000000,0.865815,0.852503,29.6899
10576.000000,0.865815,0.852503,29.6899
10577.000000,0.865815,0.852503,29.6899
10578.000000,0.865815,0.852503,29.6899
10579.000000,0.865815,0.852503,29.6899
10580.000000,0.865815,0.852503,29.6899
10581.000000,0.865815,0.852503,29.6899
10582.000000,0.865815,0.852503,29.6899
10583.000000,0.865815,0.852503,29.6899
10584.000000,0.865815,0.852503,29.6899
10585.000000,0.865815,0.852503,29.6899
10586.000000,0.865815,0.852503,29.6899
10587.000000,0.865815,0.852503,29.6899
10588.000000,0.865815,0.852503,29.6899
10589.000000,0.865815,0.852503,29.6899
10590.000000,0.865815,0.852503,29.6899
10591.000000,0.865815,0.852503,29.6899
10592.000000,0.865815,0.852503,29.6899
10593.000000,0.865815,0.852503,29.6899
10594.000000,0.865815,0.852503,29.6899
10595.000000,0.865815,0.852503,29.6899
10596.000000,0.865815,0.852503,29.6899
10597.000000,0.865815,0.852503,29.6899
10598.000000,0.865815,0.852503,29.6899
10599.000000,0.865815,0.852503,29.6899
10600.000000,0.865815,0.852503,29.6899
10601.000000,0.865815,0.852503,29.6899
10602.000000,0.865815,0.852503,29.6899
10603.000000,0.865815,0.852503,29.6899
10604.000000,0.865815,0.852503,29.6899
10605.000000,0.865815,0.852503,29.6899
10606.000000,0.865815,0.852503,29.6899
10607.000000,0.865815,0.852503,29.6899
10608.000000,0.865815,0.852503,29.6899
10609.000000,0.865815,0.852503,29.6899
10610.000000,0.865815,0.852503,29.6899
10611.000000,0.865815,0.852503,29.6899
10612.000000,0.865815,0.852503,29.6899
10613.000000,0.865815,0.852503,29.6899
10614.000000,0.865815,0.852503,29.6899
10615.000000,0.865815,0.852503,29.6899
10616.000000,0.865815,0.852503,29.6899
10617.000000,0.865815,0.852503,29.6899
10618.000000,0.865815,0.852503,29.6899
10619.000000,0.865815,0.852503,29.6899
10620.000000,0.865815,0.852503,29.6899
10621.000000,0.865815,0.852503,29.6899
10622.000000,0.865815,0.852503,29.6899
10623.000000,0.865815,0.852503,29.6899
10624.000000,0.865815,0.852503,29.6899
10625.000000,0.865815,0.852503,29.6899
10626.000000,0.865815,0.852503,29.6899
10627.000000,0.865815,0.852503,29.6899
10628.000000,0.865815,0.852503,29.6899
10629.000000,0.865815,0.852503,29.6899
10630.000000,0.865815,0.852503,29.6899
10631.000000,0.865815,0.852503,29.6899
10632.000000,0.865815,0.852503,29.6899
10633.000000,0.865815,0.852503,29.6899
10634.000000,0.865815,0.852503,29.6899
10635.000000,0.865815,0.852503,29.6899
10636.000000,0.865815,0.852503,29.6899
10637.000000,0.865815,0.852503,29.6899
10638.000000,0.865815,0.852503,29.6899
10639.000000,0.865815,0.852503,29.6899
10640.000000,0.865815,0.852503,29.6899
10641.000000,0.865815,0.852503,29.6899
10642.000000,0.865815,0.852503,29.6899
10643.000000,0.865815,0.852503,29.6899
10644.000000,0.865815,0.852503,29.6899
10645.000000,0.865815,0.852503,29.6899
10646.000000,0.865815,0.852503,29.6899
10647.000000,0.865815,0.852503,29.6899
10648.000000,0.865815,0.852503,29.6899
10649.000000,0.865815,0.852503,29.6899
10650.000000,0.865815,0.852503,29.6899
10651.000000,0.865815,0.852503,29.6899
10652.000000,0.865815,0.852503,29.6899
10653.000000,0.865815,0.852503,29.6899
10654.000000,0.865815,0.852503,29.6899
10655.000000,0.865815,0.852503,29.6899
10656.000000,0.865815,0.852503,29.6899
10657.000000,0.865815,0.852503,29.6899
10658.000000,0.865815,0.852503,29.6899
10659.000000,0.865815,0.852503,29.6899
10660.000000,0.865815,0.852503,29.6899
10661.000000,0.865815,0.852503,29.6899
10662.000000,0.865815,0.852503,29.6899
10663.000000,0.865815,0.852503,29.6899
10664.000000,0.865815,0.852503,29.6899
10665.000000,0.865815,0.852503,29.6899
10666.000000,0.865815,0.852503,29.6899
10667.000000,0.865815,0.852503,29.6899
10668.000000,0.865815,0.852503,29.6899
10669.000000,0.865815,0.852503,29.6899
10670.000000,0.865815,0.852503,29.6899
10671.000000,0.865815,0.852503,29.6899
10672.000000,0.865815,0.852503,29.6899
10673.000000,0.865815,0.852503,29.6899
10674.000000,0.865815,0.852503,29.6899
10675.000000,0.865815,0.852503,29.6899
10676.000000,0.865815,0.852503,29.6899
10677.000000,0.865815,0.852503,29.6899
10678.000000,0.865815,0.852503,29.6899
10679.000000,0.865815,0.852503,29.6899
10680.000000,0.865815,0.852503,29.6899
10681.000000,0.865815,0.852503,29.6899
10682.000000,0.865815,0.852503,29.6899
10683.000000,0.865815,0.852503,29.6899
10684.000000,0.865815,0.852503,29.6899
10685.000000,0.865815,0.852503,29.6899
10686.000000,0.865815,0.852503,29.6899
10687.000000,0.865815,0.852503,29.6899
10688.000000,0.865815,0.852503,29.6899
10689.000000,0.865815,0.852503,29.6899
10690.000000,0.865815,0.852503,29.6899
10691.000000,0.865815,0.852503,29.6899
10692.000000,0.865815,0.852503,29.6899
10693.000000,0.865815,0.852503,29.6899
10694.000000,0.865815,0.852503,29.6899
10695.000000,0.865815,0.852503,29.6899
10696.000000,0.865815,0.852503,29.6899
10697.000000,0.865815,0.852503,29.6899
10698.000000,0.865815,0.852503,29.6899
10699.000000,0.865815,0.852503,29.6899
10700.000000,0.865815,0.852503,29.6899
10701.000000,0.865815,0.852503,29.6899
10702.000000,0.865815,0.852503,29.6899
10703.000000,0.865815,0.852503,29.6899
10704.000000,0.865815,0.852503,29.6899
10705.000000,0.865815,0.852503,29.6899
10706.000000,0.865815,0.852503,29.6899
10707.000000,0.865815,0.852503,29.6899
10708.000000,0.865815,0.852503,29.6899
10709.000000,0.865815,0.852503,29.6899
10710.000000,0.865815,0.852503,29.6899
10711.000000,0.865815,0.852503,29.6899
10712.000000,0.865815,0.852503,29.6899
10713.000000,0.865815,0.852503,29.6899
10714.000000,0.865815,0.852503,29.6899
10715.000000,0.865815,0.852503,29.6899
10716.000000,0.865815,0.852503,29.6899
10717.000000,0.865815,0.852503,29.6899
10718.000000,0.865815,0.852503,29.6899
10719.000000,0.865815,0.852503,29.6899
10720.000000,0.865815,0.852503,29.6899
10721.000000,0.865815,0.852503,29.6899
10722.000000,0.865815,0.852503,29.6899
10723.000000,0.865815,0.852503,29.6899
10724.000000,0.865815,0.852503,29.6899
10725.000000,0.865815,0.852503,29.6899
10726.000000,0.865815,0.852503,29.6899
10727.000000,0.865815,0.852503,29.6899
10728.000000,0.865815,0.852503,29.6899
10729.000000,0.865815,0.852503,29.6899
10730.000000,0.865815,0.852503,29.6899
10731.000000,0.865815,0.852503,29.6899
10732.000000,0.865815,0.852503,29.6899
10733.000000,0.865815,0.852503,29.6899
10734.000000,0.865815,0.852503,29.6899
10735.000000,0.865815,0.852503,29.6899
10736.000000,0.865815,0.852503,29.6899
10737.000000,0.865815,0.852503,29.6899
10738.000000,0.865815,0.852503,29.6899
10739.000000,0.865815,0.852503,29.6899
